loss,mape,val_loss,val_mape
0.17951373755931854,130.66070556640625,0.1643148511648178,124.94671630859375
0.1708023101091385,127.61727142333984,0.16574344038963318,123.47467803955078
0.17027831077575684,126.8755111694336,0.16262465715408325,124.62334442138672
0.16980841755867004,126.6898422241211,0.165431946516037,124.4503173828125
0.16954758763313293,126.27050018310547,0.1618051379919052,121.71553802490234
0.16911950707435608,126.12979125976562,0.16277994215488434,125.64708709716797
0.1689956784248352,125.07530212402344,0.1633940488100052,124.88784790039062
0.1684567630290985,123.57147979736328,0.16068235039710999,118.82827758789062
0.16785161197185516,123.18060302734375,0.16022002696990967,117.02597045898438
0.16715534031391144,120.62911987304688,0.15869517624378204,119.26092529296875
0.1665019690990448,120.25109100341797,0.15986187756061554,123.27950286865234
0.1659145951271057,120.3232421875,0.1578492820262909,120.77424621582031
0.16535283625125885,120.96478271484375,0.15770800411701202,118.15061950683594
0.16531962156295776,119.6265640258789,0.1584526151418686,121.78358459472656
0.164930060505867,120.02786254882812,0.15898840129375458,114.51842498779297
0.16469553112983704,119.67080688476562,0.15686941146850586,116.64070129394531
0.16471481323242188,120.37747955322266,0.1569361835718155,116.87261199951172
0.16442205011844635,119.3589096069336,0.1563073843717575,119.28243255615234
0.16419617831707,120.98287200927734,0.15609799325466156,117.2100830078125
0.1641189306974411,119.56888580322266,0.1559509038925171,119.45951843261719
0.16405612230300903,120.21802520751953,0.15655124187469482,118.99740600585938
0.164215549826622,120.82402801513672,0.15611118078231812,119.34617614746094
0.16405326128005981,120.58876037597656,0.15618863701820374,116.50514221191406
0.16374069452285767,120.8523178100586,0.15592551231384277,121.61070251464844
0.16395188868045807,120.61834716796875,0.15628905594348907,117.24820709228516
0.163778617978096,119.84684753417969,0.1560204029083252,117.79345703125
0.16384120285511017,120.71492767333984,0.15555261075496674,118.96023559570312
0.16381913423538208,120.40928649902344,0.1552601009607315,119.76178741455078
0.1636546552181244,120.7649154663086,0.1554262340068817,118.80846405029297
0.16370417177677155,119.94485473632812,0.1551705002784729,118.77587127685547
0.16359150409698486,120.53605651855469,0.15560169517993927,117.51957702636719
0.16352927684783936,120.98249816894531,0.15521913766860962,118.70787048339844
0.1636350154876709,120.47686767578125,0.15611058473587036,121.84632873535156
0.16333173215389252,120.2635269165039,0.15523286163806915,119.21407318115234
0.16322384774684906,120.4160385131836,0.15573962032794952,119.76043701171875
0.16341115534305573,119.57962036132812,0.1550574004650116,118.34210968017578
0.16347600519657135,120.0323257446289,0.1548377126455307,117.77303314208984
0.16343726217746735,120.43403625488281,0.1553962677717209,116.53707885742188
0.16325496137142181,119.7589111328125,0.15746952593326569,116.51484680175781
0.16327770054340363,120.2371826171875,0.15558220446109772,116.45512390136719
0.1632026731967926,119.7633285522461,0.1551111489534378,117.1907730102539
0.16333892941474915,119.5408935546875,0.1551838517189026,117.93913269042969
0.16321676969528198,120.47639465332031,0.15556402504444122,115.95342254638672
0.16300834715366364,120.06195831298828,0.15519683063030243,119.15677642822266
0.16323596239089966,120.5781478881836,0.15514394640922546,117.95044708251953
0.1630808562040329,119.62149810791016,0.1558339148759842,115.77349090576172
0.16306211054325104,120.32408142089844,0.15486320853233337,117.05529022216797
0.1629990041255951,119.76705932617188,0.15460747480392456,117.18049621582031
0.16287736594676971,120.12377166748047,0.15497753024101257,120.09310150146484
0.16287408769130707,120.3868408203125,0.1557202786207199,116.47020721435547
