loss,mape,val_loss,val_mape
0.17969384789466858,128.14898681640625,0.16513915359973907,132.40696716308594
0.1689034253358841,121.39669799804688,0.1612255871295929,128.290283203125
0.16692908108234406,120.14784240722656,0.1624549776315689,121.78606414794922
0.16603997349739075,121.3648910522461,0.16168220341205597,123.4285659790039
0.16533005237579346,121.25003051757812,0.16438625752925873,130.72879028320312
0.1650136262178421,120.93946838378906,0.1599523276090622,123.75008392333984
0.16459740698337555,120.4688491821289,0.15890857577323914,119.2071762084961
0.16437454521656036,121.39298248291016,0.1570838838815689,121.40032958984375
0.16406048834323883,120.5160903930664,0.15784595906734467,124.59461212158203
0.1636836677789688,120.48664855957031,0.15716207027435303,118.26863861083984
0.1636555790901184,120.44457244873047,0.156669482588768,119.44673156738281
0.16334325075149536,120.25840759277344,0.16031533479690552,126.94048309326172
0.16311271488666534,119.42802429199219,0.15600427985191345,120.47057342529297
0.16306284070014954,119.08094024658203,0.15707656741142273,123.45654296875
0.1631077527999878,118.9196548461914,0.16015730798244476,116.36609649658203
0.16276980936527252,119.39734649658203,0.1599244326353073,115.59494018554688
0.16248758137226105,118.63789367675781,0.1570839285850525,117.8343734741211
0.1624096930027008,117.99553680419922,0.1554391235113144,120.69638061523438
0.16239872574806213,118.9024887084961,0.15705551207065582,115.89064025878906
0.16249728202819824,119.07106018066406,0.15557211637496948,119.57524871826172
0.16229850053787231,119.62942504882812,0.15841834247112274,117.48974609375
0.16211900115013123,117.79767608642578,0.1552644968032837,120.1207275390625
0.16198207437992096,118.25721740722656,0.1596534252166748,124.40666198730469
0.1619904637336731,117.66781616210938,0.15659253299236298,118.85740661621094
0.16212718188762665,117.83704376220703,0.1575082540512085,117.52104187011719
0.16200515627861023,118.68882751464844,0.15734843909740448,119.45533752441406
0.1618613600730896,117.71924591064453,0.15547117590904236,121.6956787109375
0.16176268458366394,118.27161407470703,0.15524758398532867,119.68761444091797
0.16168473660945892,117.54911041259766,0.15611419081687927,117.73880767822266
0.16165272891521454,117.81305694580078,0.1552605777978897,121.37797546386719
0.16165326535701752,117.72276306152344,0.15620090067386627,125.14887237548828
0.16156329214572906,118.02782440185547,0.1559532880783081,123.86907196044922
0.16117481887340546,117.2142333984375,0.15509510040283203,121.11363983154297
0.1613934338092804,118.23246002197266,0.15648436546325684,119.14798736572266
0.1615404486656189,117.7226791381836,0.15437151491641998,118.62579345703125
0.1613900065422058,117.23377227783203,0.15553665161132812,115.1926498413086
0.1614331305027008,117.26011657714844,0.15478163957595825,119.83413696289062
0.16133521497249603,117.372802734375,0.15456725656986237,115.78860473632812
0.16136133670806885,117.53204345703125,0.15597140789031982,118.72814178466797
0.16102904081344604,117.51847839355469,0.15487654507160187,120.60955047607422
0.16106948256492615,117.53795623779297,0.15477001667022705,120.63727569580078
0.16096951067447662,117.63050079345703,0.154597207903862,120.87705993652344
0.16078078746795654,116.84990692138672,0.1568194031715393,128.1911163330078
0.16075460612773895,116.99201202392578,0.1542397141456604,119.07955932617188
0.16084493696689606,116.94635772705078,0.1537722796201706,117.3531265258789
0.16084031760692596,116.23372650146484,0.15418541431427002,120.74400329589844
0.16067151725292206,116.94068145751953,0.1569315791130066,113.27426147460938
0.16055193543434143,116.85353088378906,0.1554153859615326,121.12358856201172
0.1607915759086609,116.73516845703125,0.15510885417461395,116.94756317138672
0.16041992604732513,117.29859924316406,0.1571316421031952,118.86277770996094
